"4326","#doc=aslmusicalreact.2.txt","","","","","","","","","","","","","",""
"4327","1","Реакция","РЕАКЦИЯ","S f inan nom sg","","","я","и","ц","к","а","е","S","РЕАКЦИЯ","S f inan nom sg"
"5524","46","они","ОНИ","SPRO 3p pl - - nom","","","и","н","о","","","","SPRO","ОНИ","SPRO pl - - nom"
"5525","47","узнают","УЗНАВАТЬ","V ipf fut pl indic - 3p","","","т","ю","а","н","з","у","V","УЗНАВАТЬ","V ipf praes pl indic - 3p"
"5526","48","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5527","49","как бы","как бы","ZERO","","","ы","б"," ","к","а","к","-","как бы","-"
"5528","50","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5529","51","в","В","NONLEX","","","в","","","","","","PR","В","PR"
"5530","52","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5531","53","пойдут","ПОЙТИ","V pf fut pl indic - 3p","","","т","у","д","й","о","п","V","ПОЙТИ","V pf fut pl indic - 3p"
"5532","54","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5533","55","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5534","56",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5535","57","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5536","58","form","FORM","NONLEX","","","","","","","","","NONLEX","FORM","NONLEX"
"5537","59","=","=","PUNC","","","","","","","","","PUNC","=","PUNC"
"5538","60","ккинть","КАКОЙ-НИБУДЬ","APRO - dat pl - -","distort","","ь","т","н","и","к","к","S","ККИНТЯ","S - anim acc pl"
"5539","61","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5540","62","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5541","63",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5542","","","","","","","","","","","","","","",""
"5543","1","каким-нибудь","КАКОЙ-НИБУДЬ","APRO - dat pl - -","","","ь","д","у","б","и","н","A","КАКОЙ-НИБУДЬ","A - dat pl plen - -"
"5544","2","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5545","3","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5546","4",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5547","","","","","","","","","","","","","","",""
"5548","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5549","2","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5550","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5551","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5552","5",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5553","","","","","","","","","","","","","","",""
"5554","1","неправильным","НЕПРАВИЛЬНЫЙ","A - ins sg plen m -","","","м","ы","н","ь","л","и","A","НЕПРАВИЛЬНЫЙ","A - ins sg plen m -"
"5555","2","путём","ПУТЬ","S m inan ins sg","","","м","ё","т","у","п","","S","ПУТЬ","S m inan ins sg"
"5556","3","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5557","4","узнают","УЗНАВАТЬ","V ipf fut pl indic - 3p","","","т","ю","а","н","з","у","V","УЗНАВАТЬ","V ipf praes pl indic - 3p"
"5558","5",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5559","6","что","ЧТО","SPRO - nom sg n -","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5560","7","такое","ТАКОЙ","APRO - nom sg n -","","","е","о","к","а","т","","A","ТАКОЙ","A - nom sg plen n -"
"5561","8","хорошо","ХОРОШО","ADV -","","","о","ш","о","р","о","х","ADV","ХОРОШО","ADV -"
"5562","9",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5563","10","а","А","CONJ","","","а","","","","","","CONJ","А","CONJ"
"5564","11","что","ЧТО","SPRO n - nom sg","","","о","т","ч","","","","S","ЧТО","S n - nom sg"
"5565","12","такое","ТАКОЙ","APRO - nom sg n -","","","е","о","к","а","т","","A","ТАКОЙ","A - nom sg plen n -"
"5566","13","плохо","ПЛОХО","ADV -","","","о","х","о","л","п","","ADV","ПЛОХО","ADV -"
"5567","14","уже","УЖЕ","ADV -","","","е","ж","у","","","","ADV","УЖЕ","ADV -"
"5568","15","на","НА","PR","","","а","н","","","","","PR","НА","PR"
"5569","16","своей","СВОЙ","APRO - loc sg f -","","","й","е","о","в","с","","A","СВОЙ","A - loc sg plen f -"
"5570","17","шкуре","ШКУРА","S f inan loc sg","","","е","р","у","к","ш","","S","ШКУРА","S f inan loc sg"
"5571","18","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5572","19","Возможно","ВОЗМОЖНО","PARENTH","","","о","н","ж","о","м","з","ADV","ВОЗМОЖНО","ADV -"
"5573","20",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5574","21","конечно","КОНЕЧНО","ADV -","","","о","н","ч","е","н","о","ADV","КОНЕЧНО","ADV -"
"5575","22",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5576","23","они","ОНИ","SPRO 3p pl - - nom","","","и","н","о","","","","SPRO","ОНИ","SPRO pl - - nom"
"5577","24","тогда","ТОГДА","ADV -","","","а","д","г","о","т","","ADV","ТОГДА","ADV -"
"5578","25","лучше","ХОРОШО","ADV comp","","","е","ш","ч","у","л","","ADV","ХОРОШО","ADV comp"
"5579","26","поймут","ПОНЯТЬ","V pf fut pl indic - 3p","","","т","у","м","й","о","п","V","ПОНЯТЬ","V pf fut pl indic - 3p"
"5580","27","что-то","ЧТО-ТО","SPRO n - acc sg","","","о","т","","о","т","ч","S","ЧТО-ТО","S n - acc sg"
"5581","28",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5582","29","но","НО","CONJ","","","о","н","","","","","CONJ","НО","CONJ"
"5583","30","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5584","31","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5585","32","знаю","ЗНАТЬ","V ipf praes sg indic - 1p","","","ю","а","н","з","","","V","ЗНАТЬ","V ipf praes sg indic - 1p"
"5586","33",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5587","34","мне","Я","SPRO sg 1p - dat","","","е","н","м","","","","SPRO","Я","SPRO sg 1p - loc"
"5588","35","кажется","КАЗАТЬСЯ","V ipf praes sg indic - 3p","","","я","с","т","е","ж","а","V","КАЗАТЬСЯ","V ipf praes sg indic - 3p"
"5589","36",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5590","37","лучше","ХОРОШО","ADV comp","","","е","ш","ч","у","л","","ADV","ХОРОШО","ADV comp"
"5591","38","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5592","39","пускать","ПУСКАТЬ","V ipf - - inf - -","","","ь","т","а","к","с","у","V","ПУСКАТЬ","V ipf - - inf - -"
"5593","40","все","ВСЕ","SPRO n- - acc sg","","","е","с","в","","","","S","ВСЕ","S - - acc pl"
"5594","41","на","на","PR","","","е","н","","","","","PART","НЕ","PART"
"5595","42","самотёк","САМОТЕК","S m inan acc sg","","","к","ё","т","о","м","а","S","САМОТЕК","S m inan acc sg"
"5596","43",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5597","44","а","А","CONJ","","","а","","","","","","CONJ","А","CONJ"
"5598","45","как-то","КАК-ТО","ADVPRO -","","","о","т","","к","а","к","ADV","КАК-ТО","ADV -"
"5599","46","пытаться","ПЫТАТЬСЯ","V ipf - - inf - -","","","я","с","ь","т","а","т","V","ПЫТАТЬСЯ","V ipf - - inf - -"
"5600","47","своим","СВОЙ","APRO - dat pl -","","","м","и","о","в","с","","A","СВОЙ","A - ins sg plen m -"
"5601","48","детям","РЕБЕНОК","S m anim dat pl","","","м","я","т","е","д","","S","РЕБЕНОК","S m anim dat pl"
"5602","49","разъяснить","РАЗЪЯСНИТЬ","V pf - - inf - -","","","ь","т","и","н","с","я","V","РАЗЪЯСНИТЬ","V pf - - inf - -"
"5603","50","всё","ВСЕ","SPRO n - nom sg","","","ё","с","в","","","","S","ВСЕ","S n - acc sg"
"5604","51","как","КАК","ADVPRO -","","","к","а","к","","","","ADV","КАК","ADV -"
"5605","52","работает","РАБОТАТЬ","V ipf praes sg indic - 3p","","","т","е","а","т","о","б","V","РАБОТАТЬ","V ipf praes sg indic - 3p"
"5606","53",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5607","54","чтобы","ЧТОБЫ","CONJ","","","ы","б","о","т","ч","","CONJ","ЧТОБЫ","CONJ"
"5608","55","они","ОНИ","SPRO 3p pl - - nom","","","и","н","о","","","","SPRO","ОНИ","SPRO pl - - nom"
"5609","56","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5610","57","совершили","СОВЕРШИТЬ","V pf praet pl indic - 3p","","","и","л","и","ш","р","е","V","СОВЕРШИТЬ","V pf praet pl indic - -"
"5611","58","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5612","59","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5613","60",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5614","61","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5615","62","form","FORM","NONLEX","","","","","","","","","NONLEX","FORM","NONLEX"
"5616","63","=","=","PUNC","","","","","","","","","PUNC","=","PUNC"
"5617","64","ккихто","КАКОЙ-ТО","APRO - gen pl - -","distort","","о","т","х","и","к","к","ADV","ККИХТО","ADV -"
"5618","65","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5619","66","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5620","67",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5621","68","каких-то","КАКОЙ-ТО","APRO - gen pl - -","","","о","т","","х","и","к","A","КАКОЙ-ТО","A - gen pl plen - -"
"5622","69","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5623","70","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5624","71",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5625","","","","","","","","","","","","","","",""
"5626","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5627","2","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5628","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5629","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5630","5",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5631","","","","","","","","","","","","","","",""
"5632","1","ошибок","ОШИБКА","S f inan gen pl","","","к","о","б","и","ш","о","S","ОШИБКА","S f inan gen pl"
"5633","2",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5634","3","которые","КОТОРЫЙ","APRO - nom pl - -","","","е","ы","р","о","т","о","A","КОТОРЫЙ","A - nom pl plen - -"
"5635","4","потом","ПОТОМ","ADV -","","","м","о","т","о","п","","ADV","ПОТОМ","ADV -"
"5636","5","могут","МОЧЬ","V ipf praes pl indic - 3p","","","т","у","г","о","м","","V","МОЧЬ","V ipf praes pl indic - 3p"
"5637","6","жизнь","ЖИЗНЬ","S f inan acc sg","","","ь","н","з","и","ж","","S","ЖИЗНЬ","S f inan acc sg"
"5638","7","вообще","ВООБЩЕ","ADV -","","","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -"
"5639","8","испортить","ИСПОРТИТЬ","V pf - - inf - -","","","ь","т","и","т","р","о","V","ИСПОРТИТЬ","V pf - - inf - -"
"5640","9",",",",","SENT","","","","","","","","","SENT",",","SENT"
